id,tagged,classifier
LWC_3404803020956267_01,本来 想 通宵 的 突然 好困 睡觉 去 做 _ 好 梦 吧 dx 拜年 nono 拜年,个
LWC_3405950054836398_03,"但 愿 每 _ 人 都 可以 到 自己 想 去 的 地方 好好 感受 , 开心 游玩 。",个
LWC_3402976364361377_01,谢 了 哥 几 _ 等 哥们 可以 喝 的 时候 一定 不 醉 不 归,个
LWC_3407005975199574_04,"我 不 敢 AT 你们 , 这些 话 , 就 这样 湮没 吧 , 看见 也 好 , 看 不 到 也 罢 , 这样 的 心境 , 本 就 不 该 让 你们 感觉 到 呢 我 还 会 以 各 _ 笑 的 样子 履行 我 的 承诺 我 一直 会 在 。",种
LWC_3400255718657133_01,总理 的 一 _ 话 胜过 任何 利好 因素,句
LWC_3406523088816139_01,表姐们 这 _ 赌徒,群
LWC_3404937008287894_04,祝福 我 的 宝贝们 学习 更 上 一 _ 楼 !,层
LWC_3406159996397874_01,一 _ 人 在 我 家 牛牛 !,群
LWC_3405456548856816_01,雨 会 的 台北 故宫 那些 宝物 都 是 俺们 家 的 多 好 台湾 服务业 真心 赞野柳旁 711 相 中 你 好 凯蒂吊饰 被 告知 需 集点 后方 能 换 购 怏怏 走开 又 被 店员 唤回 从 口袋 掏出 一 _ 慷慨 赠送 很 感动 遂 晚餐 金门 高梁 助兴 也,枚
LWC_3403079997632364_01,记忆 是 _ 奇怪 的 东西 。,个
LWC_3399964323632522_02,所以 如果 你 发现 一 _ 人 很 怕 失去 你 !,个
LWC_3405691715157262_01,"补上 甜 食 苦 手 , 6 寸 都 觉得 头疼 不过 买 来 画 30 的 那 _ 蓝莓 酱 好 好吃",瓶
LWC_3405257675958112_01,赶 不 上 第一 _ 人 只好 等 第二 拨人 了 !,拨
LWC_3401589265817693_01,这 一 _ 吸血鬼 日记 看 的 我 崩坏 了 编剧 你 还 能 再 扯 点么 老 K 你 怎么 就 这样 爱上 C 了 ?,集
LWC_3405603315992191_01,"发表 了 博文 从 情苦 中 了 悟 无常 四十二 _ 经 云 爱 欲 之 人 , 犹如 执炬 , 逆风 而 行 , 必 有 烧火 之 患 。",章
LWC_3403134674635254_01,"市场 上 的 爆款 , 淘宝网 上 热卖 的 2011 新 款 女装 冬装 3926 可爱 围巾 帽 可 脱卸 抽绳 面包 加厚 长 款 棉 价格 20000 元 , 本 店 第一 _ 货源 , 降低 中间 环节 成本 , 直接 让利 给 消费者 , 非常 值得 关注 , 分享 给 大家 ,",手
LWC_3400782831475901_01,我 想 画 一 _ 圈 把 自己 关 在 里面 。,个
LWC_3402533324677348_02,一 _ 月 后 还 得 离开 还 得 离开 还 得 离开 。,个
UCLA_P_41465_01,"不过 我 可 有 点 好奇 , 他 是 不 是 真的 能 过来 , 这 一 人 多 深 的 水 可不 是 闹着玩 的 , 就 一 _ 答应 了 , 不过 却 警告 他 : “ 可 别 给 我 玩花样 , 我 不 会 救人 , 更 不 会 人工呼吸 ” 。",口
LWC_3403952802608162_01,"看见 一 _ 大佛 , 没 拍 到 。",尊
LWC_3403531526800124_01,头发 很 长 还 没 剪 我 爱 剪 头发 随便 找 一 _ 没 人 的 稍微 修 一下 行不,间
LWC_3401045277899342_01,"寻 交通 事故 知情人 1 月 10 日 9 时 20 分许 , 东兴 中路 凯旋门 酒店 对 开 路段 发生 一 _ 交通 事故 , 造成 摩托车 驾驶人 当场 死亡 。",宗
LWC_3400141652703421_01,"你 知 不 知道 难 做 的 事 和 应该 做 的 事 , 往往 是 同 一 _ 事 ?",件
LWC_3403207030297405_01,啊啊 啊 第一 瓶 要 不 要 那么 大 啊 打 了 一 _ 多 钟 才 打 了 一半 啊 肿么 办,个
LWC_3404636595988475_04,"给 朋友们 发 了 这样 一 _ 祝福 信息 , 收到 好多 压岁 钱 了 !",条
LWC_3405577239337076_06,站 在 一 _ 人 在 家里 。,个
LWC_3405127786603449_01,怀念 小学 时 900 _ 人 就 逼 你 睡觉 。,家
LWC_3402562621741398_04,"恰巧 有 _ 不 知情 的 医生 路过 , 看到 这 情况 就 说 这 刀 还 开 的 真 久",位
LWC_3405399816776528_01,4747 啊 同 4 _ 数 甘 有 缘噶 48484848,双
LWC_3406613258126975_02,"只 味好 正 , _ 香水樽 的 design 更正 , 深 得 我心",个
LWC_3403070962928493_01,"6 点 了 , 一 _ 晚上 失眠 。",个
LWC_3400519792239172_01,好 厚 一 _ 锅盖 。,顶
LWC_3400160627527666_01,发表 了 博文 有关 老师 的 几 _ 笑话 老师 的 点评 太 精辟 了 !,则
LWC_3403847311734364_01,"晚上 才 睡 两 _ 小时 , 回家 不 瘦 都 难 。",个
LWC_3402689637866797_02,"或许 都 是 一 不 小心 , 就 像 我 一 不 小心 的 病 了 , 足足 做 了 一 _ 月 的 病人 。",个
LWC_3404520069464120_02,不过 增加 _ 垃圾 分 。,个
LWC_3402226330580533_01,今天 生日 居然 有 _ 自 说 是 高中生 的 女女 要 和 我 裸聊 !,个
LWC_3400748134897673_01,很 高兴 能 当 一 _ 宅女 啊哈,个
LWC_3406138349866210_01,"跪求 这 _ 的 nichkhun 真 人 无 水 印版 啊 , 拜托 拜托 。",张
LWC_3401639390547074_04,"但 永远 要 记着 有 _ 前提 语言 是 用来 加强 沟通 的 , 而 不 是 用来 制造 交流 双方 之间 的 障碍 的 。",个
LWC_3401712910047557_01,"十几 年 来 老爸 的 第一 _ 下厨 , 嗯 , 值得 纪念 。",次
LWC_3401263717070835_01,不 许走 给 我 跳 _ 舞 。,个
LWC_3399971841399105_01,"发表 了 博文 加勒比海 盗 , 看完 加勒比海 盗 4 , 总 有 一 _ 意犹未尽 的 感觉 。",种
LWC_3402762937642823_01,办公桌 上 又 多 了 一 _ 如意 寓意 着 我 新 的 一 年 称心如意,盆
LWC_3405803429710085_01,"据 英国 每 日 邮报 报道 一 _ 研究 发现 , 人们 在 睡前 玩 手机 , 频繁 发送 电子 邮件 , 会 影响 睡眠 质量 。",项
LWC_3401003475511282_01,哦 看到 一 _ 萨摩耶 姚明级 的 。,匹
LWC_3404619340603261_01,一 _ 人 平平安安 一起 过 年 才 是 最 快乐 最 幸福 的 !,家
LWC_3404452029670528_01,晚安 啦 各位 希望 大家 发 _ 好 梦 啦,个
LWC_3400789173728551_01,"我 的 小 黄 它 终于 拿到 了 , 还 有 车 内 清新 _ 羊 同学 穿 拖鞋 出来 给 我 送 真的 雷住 我 了",剂
LWC_3400356144632827_03,"多少 年 下来 又 有 几 _ 人 没有 变化 , 当时 的 初衷 又 守住 了 多少 ?",个
LWC_3402878922693508_01,"神探夏 洛克 , 才 看 了 30 分钟 , 就 觉得 很 好看 , 可惜 第一 季 才 三 _ , 今天 可以 追 完 了 !",集
LWC_3405884379871915_01,今天 输 了 2000 _ 钱,块
LWC_3403695264067020_01,"温家宝 历史 是 人民 书写 的 没有 一 _ 政府 拥有 特权 温家宝 我 之所以 一再 强调 改革 , 不仅 要 进行 经济 体制 改革 , 还 要 进行 政治 体制 改革 , 最 重要 的 就 是 政府 要 密切 联系 群众 , 倾听 群众 的 意见 和 呼声 。",个
LWC_3399795165612939_01,"剑侠 世界 我 在 白虎堂 三 _ 黄金 , 谁 主 红尘 , 谁 是 英雄 。",层
LWC_3401477670680796_01,"朋友 是 _ 幼师 , 人 很 单纯 很 爱 幻想 , 我 一直 觉得 她 工作 很 开心 。",个
LWC_3400885717907712_01,昨 _ 看 了 场 电影 金陵 十三衩 。,个
LWC_3404245200121734_01,宫锁 珠帘 只 看 过 _ 惊心 的 路过,步
LWC_3400243074787875_03,可 根据 客户 要求 制作 各 _ 规格 的 羊毛 毡子 !,种
LWC_3405380158197248_01,这 三 _ 孩纸 都 感冒 了 同病 相怜 辛苦 都 死伤 不 起 啊 新年 愿望 还 是 身体 健康 啊 有 木 有 你 也 肚子 疼 我 也 是 大过 年 的 吃 太 多 了 干净 不 干净 的 往 嘴 里 塞 你 没事 了 吧,个
LWC_3406381132777235_01,一 _ 精美 的 动态 图片,组
LWC_3404647438123292_01,"你 在 的 时候 , 总 有 一 _ 期待 !",种
LWC_3407205412894759_01,必胜客 就 是 拿 各 _ 理由 搪塞 我 人类 已经 无法 阻止 必胜客 续 杯 了,种
LWC_3404435432741676_01,"大 聲公 的 我 的 大 聲公無 與倫 比 聲音 故事 創作 影片 , 感動 了 我 立即 參加 華碩 及 英特 爾無 與倫 比 聲音 故事 影片 分享 活動 , 分享 令 您 感動 的 影片 , 就 有 機會獲 得 配備 第二 _ 英特爾 酷睿 i5 處理器 N 系列 周傑 倫驚 嘆號 !",代
LWC_3404962610937322_06,香港 连 _ 放炮 的 都 没有 我 好 闹 心 !,个
LWC_3406409955281996_01,"2012 年 注定 有 大 波折 的 星座 第一 _ 射手座 大 波折 感情 上 会 有些 大 波折 , 如果 处理 不 好 , 很 可能 Game Over 。",名
LWC_3400370572980668_01,它 有 _ 美丽 的 名字 叫 紫气东来 WeicoLomo,个
LWC_3404278836761690_01,"晚上 取暖 不 小心 把 鞋 底 烧 了 , 今早 就 看见 老爸 在 那儿 纳鞋 底 , 他 那 一 _ 的 人 真 是 心灵 手巧 持家 顾家 , 家里 有 他 很 踏实 , 平实 中 有 暖意 , 过 生活 的 。",辈
LWC_3403227875910537_01,真心 想 吧 这 _ 坑 爹 的 雪 露 蓝 军装 出出 去 不过 实在 是 不 上 价 啊 留 着 闹 心 不 留 价格 闹心,套
LWC_3404847330231192_01,谢谢 谢谢 大半夜 唱歌 给 我 听 的 那 _ 仁兄 哈哈哈 可以 安心 躺下 了 晚安,位
LWC_3404619516494322_01,"过 年 第三 _ 看人 在 Jiong 途 发现 我 虽然 不 能 回家 , 但是 也 没 象 他们 一样 惨 。",遍
UCLA_M_33280_01,"警察 叫 来 了 大楼 的 保安 , 当 他 翻 了 半 天 终于 找到 能 打开 邻居 房门 的 那 _ 钥匙 时 , 我 注意 到 它们 都 已经 锈迹 斑斑 。",串
LWC_3406377894822627_01,补上 照片 护士长 的 几 _ 这个 笑脸 给 病人 希望,笔
LWC_3407294593333939_01,一切 一切 也 都 是 为 你 而 做 你 想 以 呢 _ 暧昧 关系 继续 落去 嘛 ?,种
LWC_3406359330927558_01,"430 起床 , 洗漱 , 早餐 500 出 家门 , 打 的 去长 客站 530 _ 溪 沈阳 客车 出发 620 到达 沈阳 打 的 去 桃仙 机场 650 到达 机场 领 登机牌 进 候机室 800 登机 准备 起飞",本
LWC_3400664040580755_01,上传 了 17 _ 照片 到 相册兮陌 。,张
LWC_3406056925782969_01,蓝色 S 曲线 诱惑 高清 无水印 7 _ 下载,张
LWC_3400071715368112_01,"每 _ 人 都 有 他 的 秘密 , 能 告诉 别人 的 秘密 还 算是 秘密 吗 ?",个
LWC_3400552077992951_02,这 _ 上涨 的 主要 原因 和 动力 是 什么 ?,波
LWC_3403918786947413_03,原来 中间 少划 了 一 _ 额,刀
LWC_3403374683653584_02,换 _ 账号 就 行 !,个
LWC_3403754403825526_01,每 _ 人 都 在 勉强 自己 。,个
LWC_3404272538568730_01,你 妹鱼 后门 跟 战场 一 样样 的 干啥 我们 这儿 一 过 年 跟 打仗 似 的 你妹 各 _ 妹,种
LWC_3406316880360314_02,"那 _ 说 不 行 , 你 毛太多嘞 。",个
LWC_3402057828161867_01,两 _ 都 到齐 了 真 期待 Moonlight 戴 上去 的 效果 还 有 我 想 说 的 是 水水家 的 客服 真心 好 支持 你 家,幅
LWC_3403672799590900_01,"在 群里聊 舞蹈 , 突然 想到 了 这个 , 第五 _ CCTV 舞蹈 大赛 技巧 展示 环节 , 妹子 小哥们 的 技巧 身段 风姿 无 一 不 醉 人 啊 , 只 可惜 没 找到 高清 版本 , BGM 也 很 给力 , 推荐",届
LWC_3400778859896265_01,"转自 , 在 一 _ 远房 亲戚 家 住 了 两 天 。",个
LWC_3401692280841485_01,悲剧 卡 里面 还 剩 2 _ 01 毛,块
LWC_3405676464408267_01,我 正在 参加 宝岛 Eye 上 幸福 圆梦 伦敦 活动 现 正 在 伦敦 嗯 一 _ 人 好 寂寞 你 快来 陪 我 吧,个
LWC_3401710287035433_02,这 是 一 _ 艰难 的 博弈,场
LWC_3400237400177546_02,"这 _ 构图 具有 突出 主体 , 使 画面 趋向 均衡 的 特点 。",种
LWC_3402366072513336_01,"开门 , 开灯 , 开窗 , 给 我 的 草换 上 清水 , 给 自己 泡 一 _ 暖暖 的 茶 。",杯
LWC_3405983898609459_01,"126708 目前 西 二 _ 官园 桥 上 南 向 北方 向 有 事故 , 请 后 车 注意 避让 。",环
LWC_3400694604020259_01,"和 打 了 一 _ 电话 , 聊 了 很多 , 可 现在 的 心情 突然 变得 很 down 。",路
LWC_3405419349311064_02,下 _ 住這 家 試試 。,次
LWC_3403749970184816_01,贝宁送 的 烟灰缸 不 敢 用 导致 每 天 一 _ 烟灰缸 昨天 纸杯 今天 八宝粥 罐,种
LWC_3403611877049422_01,"好像 我们 的 手机 要 成 街机 了 , 越来越 多 , 火车 上 我 旁边 一 人 还 用 _ 白的",个
LWC_3403394956267642_03,亲爱 的 出差 北京 回来 正好 给 我 带回 了 一 _ 红 帽子 。,顶
LWC_3400175616172930_01,"今天 考试 , 我 要 加油 , 你 地伍 信 我 考到 全 级 前 100 , 哼 , 我 就 考 比 你睇 , 话 晒 伊 两 _ 星期 都 认真 左 , 我 要 加油 , 204 加油",个
LWC_3407303895711241_01,"我 擦终于 打完 了 , 这 _ 决赛 没有 失败者 , 非常 经典 的 比赛 。",场
LWC_3400971466116527_01,"花瓣网 每 日 精选 易知难 , 歌唱 演员 , 80 年代 成都 艺术圈 中 非常 抢眼 的 一 _ 女子 。",个
LWC_3405600874675232_01,睡 了 五 _ 小时 车 上 再 睡 一会,个
LWC_3402648554500123_01,今晚 hcmcc 历 _ 老板 齐聚 北海,届
LWC_3400636421291756_02,", 我 投给 了 杨幂 和 谁 在一起 都行 这 1 _ 选项 。",个
LWC_3403905415598331_01,"对于 湖人队 今日嘅 表现 , 我 只 能够 用 两 _ 字嚟 形容 失望",个
LWC_3401881164691348_01,"继续 讲 回 吃 的 , 档次 上去 了 , 东 西 实在 就 是 贵 字 , 例如 吃 着 一 _ 再 普通 不 过 的 卤水 鹅 头 , 后 , 哥 报价 是 300 大 元 !",盘
LWC_3402183691425372_01,"我 难得 看 一 _ 新闻 联播 , 就 是 想 看看 她 肿么 说 马英九 连任 , 结果 它 什么 都 没 说",次
LWC_3404759208129347_01,"今晚 再次 接到 那 _ 吓人 的 电话 , 尼玛 的 干嘛 泄露 我 的 号码 , 尼玛 的 你们 惨 了",个
LWC_3405753102867688_02,2 _ 苹果 。,个
LWC_3406327664065076_01,女 童蕾 丝 花边 毛衣 儿童 毛衣 女 8800 元 近期 售出 2 _ 地址,件
LWC_3405369995133271_03,"第一 _ 见面 你 就 把 我 笔 盒 上 的 樱桃 小 丸子 贴纸 撕掉 在 上面 写 谁 是 你 的 白马王子 , 你 真的 很 讨厌 好 不 好 !",次
LWC_3403636291976531_02,", , , 猜猜 我 画 的 是 什么 , 提示 3 _ 字 港 台 演员 。",个
LWC_3400075678335157_01,我 没有 期待 你 说 什么 没有 没 有 期待 个屁 以后 别 发 短信 给 我 了 我 没 资格 理解 你 别 回 了 这 三 _ 字 太 刺眼 !,个
LWC_3405321219761042_01,"与 其 听 那些 痛彻 心扉 的 悲情 情歌 , 想 着 对方 的 变化 , 转身 , 离开 , 然后 用 委屈 的 泪水 淹没 自己 , 还 不 如 听听 能 给 你 力量 , 让 心 能 长出 另 一 _ 翅膀 的 旋律 。",双
LWC_3399970067516581_01,啥时 给 搞 _ Thinkpad 学生机 ?,个
LWC_3401679359895181_01,"母亲 为 惨死 女儿 求助 女儿 17 岁 半夜 惨死 在 南北 广场 出租 屋 12 _ 坠下 不明不白 , 她 双 手 握 拳 死 不 瞑目 。",楼
LWC_3402758105639125_01,"操 了 , 总 有 那么 一 _ 傻逼 出现 在 老子 的 梦里 , 你 凭 什么 ?",个
LWC_3407058571367019_02,如今 A _ 迎来 了 龙年 。,股
LWC_3402003044669418_02,某 _ 神亲 说 的 原话,位
LWC_3400489968665104_02,"第六 印 是 序幕 , 第七 印 的 前 四 _ 号筒 才 是 真正 的 試煉 。",枝
LWC_3405862347647761_02,老伴 和 两 _ 女儿 苦口 婆心 地 督促 我 到 户外 爬爬山 看看 海 打打拳,个
LWC_3401826877767527_01,"一 _ 话 情书 有时 , 我 只 是 想 能 有 个人 , 紧紧 抱 着 我 不 放 , 直 到 我 的 心情 真的 好 起来 。",句
LWC_3402288267462419_01,要 像 _ 爷们 一样 的 生活,个
LWC_3405866407949008_01,"一 _ 人 , 还 真 有点 怕 呀",个
LWC_3399758966976072_02,我 爱 你 两 年 零三 _ 月 822 days 最 好 的 笑 给 你,个
LWC_3403391319715073_01,"重 回 儿时 回忆 , 买 _ 老虎 衣 过 年 , 哈哈哈哈 , 好 喜欢 的 , 特别是 帽子",件
LWC_3403513210550088_01,"市内 压车 已经 崩溃 了 , 还是 不 出门 好 啊 , 中山 这 _ 人 贴 人 车贴 车 了",面
LWC_3405031237786811_01,人生 就 是 一 _ 选择题 呀 !,道
LWC_3400999685561510_01,"如果 U _ 坏 了 , 可以 尝试 这样 找到 相应 的 芯片 工具 重新 刷一遍",盘
LWC_3407223472644163_01,足彩妖 刀 周日 西 甲 重心 推荐 3 _ 赫塔菲桑坦德 马拉加,场
LWC_3404446996456364_01,每 _ 杀 完人 总是 还 要 沉浸 在 对 与 错 里面 很 久 今天 思路 还 不 够 清楚 呀呀呀,次
LWC_3401631396171428_03,"想起 一 _ 歌词 , 最 怕 自己 从今以后 什么 都 不 相信 。",句
LWC_3405486827304073_01,上传 了 5 _ 照片 到 相册 森林 公园,张
LWC_3407305225585565_02,"前年 我 喜欢 小 德 , , , , , 没 想到 真 是 _ 汉子",条
LWC_3406554332383154_01,救命 我 爸 爱上 王力宏 X 李云迪 了 QAQ 现在 每 天 只要 有 重播 的 春晚 都 要 看 那 _ 节目 然后 特别 嗨 并且 表示 这 是 他 最 喜欢 的 节目 没有 之一,个
LWC_3403600892162019_01,"1 下午 我 娘 电话 , 貌似 过年 走 了 几 _ 亲戚 被 逼急 了 , 接 其 电话 就 问 我 你 到底 有 没 有 结婚 的 可能 ?",个
UCLA_G_17189_01,那 是 第一 _ 使用 了 漂亮 印刷 字体 的 电脑 。,台
UCLA_E_7635_01,"我们 说 女性 在 她 的 一生 中 会 发生 一 _ 不同 于 男性 的 生理 的 变化 , 那么 在 这些 生理 变化 的 过程 中 您 也许 注意 不 到 因此 而 带来 视力 上 的 问题 。",系列
LWC_3403734917055407_01,"折腾 了 几 天 总算 把姐 嫁 出去 了 , 深刻 的 体会 到 择偶 条件 里 多 _ 本 地区 人 是 多么 重要",个
LWC_3404468719024563_02,"真 好 , 看完 真 想 穿 过去 真 美 , 你 就 是 我 心 中 那 _ 口 中 念 着 岁月 静 好 的 甄嬛 爱 你",个
LWC_3403528603543748_01,空 无 一 人 的 九 _ 市场部,层
LWC_3400005509480870_01,"不 怕 不 怕 不 怕 , , , 还 有 一 _ 补考 机会 。",次
LWC_3406568924420572_02,让 我们 来 看看 2011 年 Billboard 前 十 _ 单曲 的 详细 排名 吧,位
LWC_3401443858403738_01,至少 要 花上 多少 _ 年头 才 能 学会 爱情 是 什么 东西,个
LWC_3400877793035680_01,"复 _ 习 , 容易么 ?",个
LWC_3407085897543767_02,第一 _ 收甘多 利市 !,次
LWC_3405239552286814_01,"Norman , 今日 繼續 放送 TV drama 確認 逃亡者 第二 _ 青山 倫子 渡辺 大福 本 清 三",回
LWC_3400015877933240_01,"生命 就 像 一 _ 火车 , 朋友 就 像 车 上 的 旅客 , 不 是 所有 人 都 能 陪 你 到 终点 。",列
LWC_3403039471692888_01,连 看 _ 病 都 不 能 坚持 的 我 还 能 做 什么 !,个
LWC_3400875584352791_04,"我 是 _ 变态 的 家伙 , 别 惹 我",个
LWC_3399830319795922_01,微 博转 了 一 _ 看到 很多 纠结 难耐 的 状态 真心 地 感叹 自己 拥有 拿 的 起放 的 下 的 本领 是 有 多 好 啊,圈
LWC_3400010365278700_03,哦哟 您 八二年 就 没 当 医生 了 自己 背 完 汤头 还 要 药性 歌括 四百 _ 点 背 茯苓 ?,味
LWC_3402722864828307_04,"手机 没 电 了 , 漫长 的 16 _ 小时 怎么 办 ?",个
LWC_3404339073160861_01,"让 人 幸福 的 三 _ 事情 有 人爱 , 有 事 做 , 有所 期待 。",件
LWC_3407225727286186_02,"父辈 倒 是 自 幼 于 此 地 长大 , 与 此 地 感情 深厚 , 不过 我 就 没啥 感觉 了 , 同辈 之间 年龄 或者 相差 太 大 或者 三 观 差异 过 多 , 总的来说 无 太 多 的 交集 , 不过 本着 都 是 一 族 亲戚 的 出发点 , 一 _ 总不",门
LWC_3405291900003900_01,"我 没 什么 大 的 愿望 , 只 希望 一 _ 人 能 整整齐齐 健健康康 快快乐乐 地 生活 在一起 。",家
LWC_3401862264491998_01,北京 抽样 5000 _ 家庭 算出 去年 城镇 居民 增收 7 新闻 腾讯网,户
