new_index,original_sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
631,"中 二 <CL> 奖 , 希望 转运 , 2012 加油 。",等,班,-0.7411524653434753,"班, 下, 部","-0.7412, -2.6295, -3.0025"
632,若 是 可以 不 想 念 若 是 可以 在 有 那么 一 <CL> 新 的 他,个,个,-0.9652993083000183,"个, 点, 种","-0.9653, -1.4879, -1.9558"
633,真 想来 一 <CL> 真真正 正 的 旅游 啊 。,次,个,-1.5250329971313477,"个, 些, 本","-1.5250, -2.6271, -2.7399"
634,我 感觉 我丫 的 离 中风 这 <CL> 事 越来越 靠边 了 。,档子,个,-0.5660942792892456,"个, 种, 样","-0.5661, -2.7689, -2.8521"
635,"你 送 祝福 我 送礼 新 的 1 年 开始 , 祝 好 事 接 2 连 3 , 心情 4 <CL> 如春 , 生活 5 颜 6 色 7 彩 缤纷 , 偶尔 8 点 小 财 , 烦恼 9 霄 云外 , 请 接受 我 10 心 10 意 的 祝福 !",季,分,-1.2877233028411865,"分, 点, 个","-1.2877, -1.7139, -3.0750"
636,而 这 两 <CL> 东西 绝 不 允许 他 在 十几 岁 的 年纪 选择 爱情 。,样,家,-2.261218786239624,"家, 所, 部","-2.2612, -2.7608, -2.8280"
637,感 薄熙 来说 廉洁 是 一 <CL> 幸福转,种,个,-0.8353497982025146,"个, 种, 项","-0.8353, -1.0578, -3.0125"
638,分享 圖片 这 <CL> 猫 牛 了 它 看见 什么 啦 两 眼 发 清光 了 南瓜,只,个,-0.6830182075500488,"个, 些, 张","-0.6830, -2.0831, -2.9961"
639,你 的 心 是 一 <CL> 墙 。,面,个,-0.9333477020263672,"个, 件, 座","-0.9333, -3.0485, -3.1842"
640,各 <CL> 吃喝 多 了 !,种,部,-2.2667856216430664,"部, 家, 本","-2.2668, -2.3141, -2.3853"
641,长 这么 大 还 是 第一 <CL> 小 年夜 没有 和 家人 在一起 过 。,次,次,-1.016049861907959,"次, 个, 名","-1.0160, -1.3073, -1.5045"
642,第一 <CL> 上 微博 很 高兴,次,家,-2.239959716796875,"家, 部, 本","-2.2400, -2.2920, -2.4738"
643,这 <CL> 耗儿 鱼 确实 好 吃 惨,家,部,-2.2652926445007324,"部, 家, 本","-2.2653, -2.3092, -2.4152"
644,"这 <CL> 国际 礼拜堂 的 圣诞树 , 是 我 今年 见 过 最 美 的 可惜 照片 拍 不 出 它 的 美感 , 只 能 将 就 着 看看",棵,部,-2.2652926445007324,"部, 家, 本","-2.2653, -2.3092, -2.4152"
645,爸爸 妈妈 今年 你 给 了 我 一 <CL> 特别 的 惊喜 !,个,个,-0.6882495880126953,"个, 份, 张","-0.6882, -2.3857, -2.7568"
646,"三 <CL> 同堂 在 微博 , 应该 是 破 纪录 的 了 !",代,部,-2.268050193786621,"部, 家, 本","-2.2681, -2.3103, -2.3948"
647,"这 <CL> 过 的 很 无聊 啊 , 再 也 没有 儿时 对 过 年 的 期盼",节,部,-2.2652926445007324,"部, 家, 本","-2.2653, -2.3092, -2.4152"
648,第二 <CL> 乐 !,波,本,-1.540333867073059,"本, 次, 家","-1.5403, -2.9048, -2.9258"
649,"第一 <CL> 坐到 这个 样子 的 , 看来 还是 南航 比 东航 硬件 给 力阿 !",次,家,-2.239959716796875,"家, 部, 本","-2.2400, -2.2920, -2.4738"
650,"第一 <CL> 在 异地 而且 是 实在 不 乍地 的 酒店 倒头 便 睡 , 看来 我 实在 累得 不 轻 啊 !",次,家,-2.239959716796875,"家, 部, 本","-2.2400, -2.2920, -2.4738"
651,"结果 还 是 只有 自己 承受 , , 原来 只 是 一 <CL> 梦 。",个,个,-0.5388149619102478,"个, 种, 件","-0.5388, -2.1244, -3.1180"
652,今晚 各 <CL> 无奈 啦 !,种,位,-0.31935521960258484,"位, 家, 班","-0.3194, -2.3857, -3.8075"
653,"一 <CL> 感人 的 漫画 谨 以 此 画 祝愿 所有 博友 父母 龙年 身体 安康 , 祝愿 天下 老 人 都 能 感受 后辈 的 关爱 , 如果 有 爱 , 就 让 爱心 表达 传递 !",幅,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
654,"坐 火车 真 累 , 还 有 十几 <CL> 小时 , 我 一定 要 完成 我 的 理想 , 然后",个,分,-0.5176389813423157,"分, 个, 块","-0.5176, -1.9309, -3.0817"
655,"不 对 称 的 美 另 <CL> 又 特别 , 亮色 的 圆点 生命力 十足 , 轻松 跳进 视线 。",类,类,-0.0881262794137001,"类, 种, 起","-0.0881, -3.6694, -4.8084"
656,小毛 这 <CL> 帽子 真 好看,顶,本,-2.3234145641326904,"本, 家, 个","-2.3234, -2.7512, -2.7990"
657,只有 上 十二 <CL> 小时 夜班 的 人 才 知道 漫漫长夜 有 多 长,个,本,-2.5074403285980225,"本, 个, 所","-2.5074, -2.6234, -2.8847"
658,"今年 过年 影响 最 深刻 的 画面 央视 花上 千万 元 租 了 一 <CL> 直升机 , 跟 拍 广东 农民工 为了 省 钱 骑 摩托车 返乡 的 画面 !",架,个,-0.9359474182128906,"个, 套, 家","-0.9359, -2.0521, -2.1011"
659,"我 如果 真的 爱 一 <CL> 人 , 就 会 让 她 幸福 快乐 。",个,个,-0.10958608984947205,"个, 次, 点","-0.1096, -3.7275, -4.9202"
660,顶 你 大年 初一 卑 人 一 野 灌 半 <CL> 红酒咩 状况 已经 好坚 了 隔离 果 d 全部 训低,瓶,顶,-1.6484191417694092,"顶, 个, 套","-1.6484, -2.0667, -3.0200"
661,2011 年 全 年 CPI 的 平均 在 562010 年 全 年 在 33 也 就 是 增长 了 23 举 例 2010 年 买 一 <CL> 裤子 要 100 元 2011 年 底 买 要 1001231023 真 不 知道 这样 算 对 不 对 了,个,个,-1.3245830535888672,"个, 套, 份","-1.3246, -2.2126, -2.5240"
662,"12 最近 身边 发生 的 人 和 事 , 不得不 让 我 重新 审视 爱情 和 婚姻 , 我 不 明白 一 <CL> 眼 里 只有 孩子 却 把 老公 打入 冷宫 的 女人 , 是 怎样 维持 她 的 爱情 ?",个,些,-0.8212326169013977,"些, 个, 点","-0.8212, -1.2438, -2.2948"
663,"让 trouble 都来 的 更 猛烈 些 吧 , 让 我 一 <CL> 人 静静 的 戴上 耳机 , 让 我 继续 活 在 那些 幻想 中 吧 。",个,个,-1.2716203927993774,"个, 起, 次","-1.2716, -1.9623, -2.3519"
664,国安 海南 训练 过 小 年 吃 饺子 确定 无缘 签 葡超锋霸 尽管 远 在 海南 进行 冬训 国安 也 没 耽误 按 着 老礼儿 过年 专程 随队 过去 的 厨师 就 给 全队 做 了 一 <CL> 饺子 和 炸酱面 让 全 队 也 好好 解 了 解馋 。,顿,个,-1.542950987815857,"个, 份, 道","-1.5430, -1.7544, -2.1617"
665,那些 年 我们 一起 追 的 女孩 mv 电影 完整版 1 <CL> 惊心 吴奇隆 四爷 绝密 档案 康熙 来 了 的 丝 全集 2012 分享 自,步,分,-0.9660329818725586,"分, 集, 张","-0.9660, -1.1990, -2.4326"
666,好 有 基情 的 一 <CL> 浪漫 死 了 !,幕,个,-1.5624949932098389,"个, 组, 对","-1.5625, -1.7351, -2.2393"
667,"帮 非非理 <CL> 发 要 170 , 够大 熊理 一 年 的 发 了 。",个,帮,-0.9890009760856628,"帮, 本, 对","-0.9890, -2.6992, -2.7772"
668,"从 小 到 大 , 我 最后 悔 得 3 <CL> 事 就 是 1 没有 听 父母 话 好好 学习 天天 向上 。",件,个,-0.9014095664024353,"个, 件, 次","-0.9014, -1.7436, -2.1228"
669,还 有 十五 <CL> 小时,个,个,-1.1549137830734253,"个, 点, 条","-1.1549, -2.6342, -2.7465"
670,"时间 真 是 一 <CL> 好 药 , 比 什么 都 管用",副,个,-1.1710914373397827,"个, 种, 段","-1.1711, -1.3532, -3.0141"
671,"妹妹 吃 饺子 发现 是 肉馅 , 吃 了 一半 给 他 老公 了 , 结果 钱 就 在 剩下 的 一半 里 每 年 都 为了 吃 那 <CL> 钱 撑 的 要 死 , 却 每 年 都 吃 不 到 悲催",个,个,-0.6957980990409851,"个, 些, 种","-0.6958, -2.1799, -2.4221"
672,"岁月 不饶人 , 细 英 不 等 我 真的 舍 不 得 徽州 , 对于 宿舍 的 两 <CL> 徽州 女人 , 实在 无 以 言 谢",个,个,-1.2312350273132324,"个, 张, 条","-1.2312, -1.6970, -3.0755"
673,"没 预料 到 这 <CL> 出差 需要 这么 长 时间 , 好 想 写 书法 哈哈 , 好酸 的 假 文化人 。",回,次,-1.3600177764892578,"次, 个, 样","-1.3600, -1.5157, -1.8339"
674,"我 参与 了 发起 的 投票 继威幂恋 后 , 你 希望 哪 对 荧屏 情侣 公开 恋情 , 我 投给 了 这 1 <CL> 选项 。",个,个,-1.4733076095581055,"个, 位, 名","-1.4733, -1.6855, -2.2037"
675,"为了 那 <CL> 十分 可观 的 工资 , 也 得 坚持 住 。",笔,所,-2.4332337379455566,"所, 本, 个","-2.4332, -2.4954, -2.9324"
676,从 我 出生 一 <CL> 月 整整 带 到 我 三 岁 !,个,路,-1.5182229280471802,"路, 起, 个","-1.5182, -2.0811, -2.1718"
677,决定 再 养 <CL> 袖珍 椰子树,盆,台,-2.1501595973968506,"台, 种, 个","-2.1502, -2.4151, -2.4485"
678,"火车 订票 网站 各 <CL> 登 不 上 , 好不容易 登上 了 吧 , 订单 又 提交 不 上 , 是 想 怎样 啊 , 抓 狂暴 走 中",种,种,-1.1074788570404053,"种, 个, 家","-1.1075, -1.2071, -1.7569"
679,"她 一直 希望 我 幸福 , 不管 我 行走 在 那 <CL> 世界 !",个,些,-0.9155327081680298,"些, 个, 路","-0.9155, -2.8288, -2.9273"
680,", 我 投给 了 快要 上课 了 这 1 <CL> 选项 。",个,个,-1.1779650449752808,"个, 次, 张","-1.1780, -2.8099, -2.9667"
681,来 新加坡 之后 真心 的 笑 就 少 了 还 记得 小时候 总是 说 我 一 笑 眼睛 就 成 眯咪 眼 了 好 怀念 一 <CL> 度 过 的 日子 什么 都 不 用 想 现在 是 不 是 什么 都 不 一样 了 没 长 醒 的 男人 都 滚 一边 去 我们 不 要 !,起,下,-0.5471722483634949,"下, 个, 次","-0.5472, -2.2191, -2.4410"
682,"好评 , 这 <CL> 宝贝 最 受 好评 , 快来 看下 原装 OKI 彩粉 OKI 310033003400510096009800 化学粉 100g , 价格 4800 元 , 购买 链接 , 更 多 宝贝 请 看",款,个,-2.5906760692596436,"个, 本, 所","-2.5907, -2.6527, -2.7347"
683,原来 只有 我 自己 一 <CL> 人 的 时候 会 被 人 欺负,个,个,-0.21535448729991913,"个, 家, 样","-0.2154, -2.7125, -3.9834"
684,"三 <CL> 猪 真 能 睡 , , ,",只,部,-2.268050193786621,"部, 家, 本","-2.2681, -2.3103, -2.3948"
685,"又 想到 一 <CL> 问题 , 年后 还 招 不 到 , 就 快 可以 招 应 届 了 , 应届 , 90 后么 。",个,次,-2.0754141807556152,"次, 个, 家","-2.0754, -2.5093, -2.7027"
686,一 <CL> 诺言 占据 了 所有 信任 。,个,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
687,"这 是 一 <CL> 新年 招财 猫 , 1 分钟 内 转发 此 猫 图 , 新 的 一 年 里 将 好运 连连 , 福气 冲天 原文 地址 y2 Yfi6twU 原文 地址",只,个,-0.6065180897712708,"个, 种, 家","-0.6065, -1.3429, -3.7378"
688,"收拾 东西 , 发现 很多 小时候 穿 过 的 很 可爱 的 衣服 啊 嘻嘻 , 与其 说 是 收拾 东西 , 不如 说 是 疯狂 试 衣服 哈哈 , 新 的 旧 的 , 我 的 妈妈 的 , 有 杀错 没 放 过 啊 不 知道 变换 了 几 <CL> 风格 呢",种,次,-0.25880593061447144,"次, 个, 下","-0.2588, -3.2803, -3.2940"
689,"真的 很 感动 , 地理 老师 今年 最后 一 <CL> 地理 课 跟 我们 玩 游戏 了 , 而且 还 发糖 好 开心",节,次,-0.6073766946792603,"次, 班, 个","-0.6074, -2.4294, -2.4840"
690,"一 <CL> 晚上 , 买 了 年货 , 收拾 了 行李 , 整理 了 房间 , 但 还是 少 了 东西 没 买 , 明早 继续 。",个,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
691,"我 想 知道 哪天 我 喝 醉 了 酒 , 一 <CL> 人 又 在 大街 上 , 会 歇 撕 底 里 喊出 谁 的 名字",个,次,-1.7959656715393066,"次, 下, 个","-1.7960, -1.9756, -2.2866"
692,那 <CL> 土黄色 我 真 不 DJ 。,个,部,-2.271376132965088,"部, 家, 本","-2.2714, -2.3201, -2.4012"
693,"让 别人 讨厌 自己 , 也 是 一 <CL> 艺术 !",门,种,-0.07965941727161407,"种, 个, 份","-0.0797, -3.1637, -4.7053"
694,"说话 的 声音 又 变 了 , 像 <CL> 男人",个,个,-0.6421476602554321,"个, 点, 声","-0.6421, -2.4295, -2.6512"
695,做 <CL> 鸡蛋 饼,个,家,-2.1751961708068848,"家, 本, 部","-2.1752, -2.4310, -2.4734"
696,本来 想 通宵 的 突然 好困 睡觉 去 做 <CL> 好 梦 吧 dx 拜年 nono 拜年,个,个,-1.153244972229004,"个, 点, 班","-1.1532, -1.6676, -3.1166"
697,"但 愿 每 <CL> 人 都 可以 到 自己 想 去 的 地方 好好 感受 , 开心 游玩 。",个,个,-2.051767349243164,"个, 所, 行","-2.0518, -2.2959, -2.4900"
698,谢 了 哥 几 <CL> 等 哥们 可以 喝 的 时候 一定 不 醉 不 归,个,个,-0.8882461190223694,"个, 次, 位","-0.8882, -2.2424, -3.1258"
699,"我 不 敢 AT 你们 , 这些 话 , 就 这样 湮没 吧 , 看见 也 好 , 看 不 到 也 罢 , 这样 的 心境 , 本 就 不 该 让 你们 感觉 到 呢 我 还 会 以 各 <CL> 笑 的 样子 履行 我 的 承诺 我 一直 会 在 。",种,种,-0.14255043864250183,"种, 位, 个","-0.1426, -2.5239, -3.9890"
700,总理 的 一 <CL> 话 胜过 任何 利好 因素,句,家,-1.973919153213501,"家, 行, 台","-1.9739, -2.7906, -2.8238"
701,表姐们 这 <CL> 赌徒,群,些,-2.209665060043335,"些, 次, 台","-2.2097, -2.4434, -2.6967"
702,祝福 我 的 宝贝们 学习 更 上 一 <CL> 楼 !,层,层,-0.22162826359272003,"层, 步, 楼","-0.2216, -2.2212, -3.0560"
703,一 <CL> 人 在 我 家 牛牛 !,群,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
704,雨 会 的 台北 故宫 那些 宝物 都 是 俺们 家 的 多 好 台湾 服务业 真心 赞野柳旁 711 相 中 你 好 凯蒂吊饰 被 告知 需 集点 后方 能 换 购 怏怏 走开 又 被 店员 唤回 从 口袋 掏出 一 <CL> 慷慨 赠送 很 感动 遂 晚餐 金门 高梁 助兴 也,枚,个,-1.4213082790374756,"个, 只, 包","-1.4213, -2.3273, -2.5100"
705,记忆 是 <CL> 奇怪 的 东西 。,个,个,-1.3624683618545532,"个, 对, 只","-1.3625, -1.6358, -3.2318"
706,所以 如果 你 发现 一 <CL> 人 很 怕 失去 你 !,个,个,-2.0963823795318604,"个, 所, 家","-2.0964, -2.1682, -2.6110"
707,"补上 甜 食 苦 手 , 6 寸 都 觉得 头疼 不过 买 来 画 30 的 那 <CL> 蓝莓 酱 好 好吃",瓶,个,-1.4030613899230957,"个, 张, 种","-1.4031, -1.5669, -1.6929"
708,赶 不 上 第一 <CL> 人 只好 等 第二 拨人 了 !,拨,名,-0.8991824984550476,"名, 次, 个","-0.8992, -1.7196, -2.7793"
709,这 一 <CL> 吸血鬼 日记 看 的 我 崩坏 了 编剧 你 还 能 再 扯 点么 老 K 你 怎么 就 这样 爱上 C 了 ?,集,家,-2.2703583240509033,"家, 部, 本","-2.2704, -2.3102, -2.4357"
710,"发表 了 博文 从 情苦 中 了 悟 无常 四十二 <CL> 经 云 爱 欲 之 人 , 犹如 执炬 , 逆风 而 行 , 必 有 烧火 之 患 。",章,章,-1.6186226606369019,"章, 种, 条","-1.6186, -1.8202, -2.4465"
711,"市场 上 的 爆款 , 淘宝网 上 热卖 的 2011 新 款 女装 冬装 3926 可爱 围巾 帽 可 脱卸 抽绳 面包 加厚 长 款 棉 价格 20000 元 , 本 店 第一 <CL> 货源 , 降低 中间 环节 成本 , 直接 让利 给 消费者 , 非常 值得 关注 , 分享 给 大家 ,",手,款,-0.6943385601043701,"款, 批, 代","-0.6943, -2.5421, -3.0827"
712,我 想 画 一 <CL> 圈 把 自己 关 在 里面 。,个,下,-1.2351429462432861,"下, 个, 张","-1.2351, -1.5243, -1.6696"
713,一 <CL> 月 后 还 得 离开 还 得 离开 还 得 离开 。,个,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
714,"不过 我 可 有 点 好奇 , 他 是 不 是 真的 能 过来 , 这 一 人 多 深 的 水 可不 是 闹着玩 的 , 就 一 <CL> 答应 了 , 不过 却 警告 他 : “ 可 别 给 我 玩花样 , 我 不 会 救人 , 更 不 会 人工呼吸 ” 。",口,个,-1.2208062410354614,"个, 点, 条","-1.2208, -2.6279, -2.8280"
715,"看见 一 <CL> 大佛 , 没 拍 到 。",尊,本,-2.2719006538391113,"本, 家, 个","-2.2719, -2.5455, -2.6454"
716,头发 很 长 还 没 剪 我 爱 剪 头发 随便 找 一 <CL> 没 人 的 稍微 修 一下 行不,间,个,-1.0914942026138306,"个, 家, 下","-1.0915, -1.3548, -2.2010"
717,"寻 交通 事故 知情人 1 月 10 日 9 时 20 分许 , 东兴 中路 凯旋门 酒店 对 开 路段 发生 一 <CL> 交通 事故 , 造成 摩托车 驾驶人 当场 死亡 。",宗,起,-0.021282844245433807,"起, 辆, 宗","-0.0213, -4.3220, -6.8406"
718,"你 知 不 知道 难 做 的 事 和 应该 做 的 事 , 往往 是 同 一 <CL> 事 ?",件,个,-1.2285099029541016,"个, 件, 种","-1.2285, -1.4686, -2.0930"
719,啊啊 啊 第一 瓶 要 不 要 那么 大 啊 打 了 一 <CL> 多 钟 才 打 了 一半 啊 肿么 办,个,下,-0.5846704840660095,"下, 阵, 圈","-0.5847, -2.2476, -2.8528"
720,"给 朋友们 发 了 这样 一 <CL> 祝福 信息 , 收到 好多 压岁 钱 了 !",条,个,-1.1333112716674805,"个, 张, 些","-1.1333, -1.9007, -2.0029"
721,站 在 一 <CL> 人 在 家里 。,个,本,-2.601139545440674,"本, 台, 等","-2.6011, -2.8602, -2.8986"
722,怀念 小学 时 900 <CL> 人 就 逼 你 睡觉 。,家,分,-1.5679768323898315,"分, 个, 块","-1.5680, -2.0095, -2.6305"
723,"恰巧 有 <CL> 不 知情 的 医生 路过 , 看到 这 情况 就 说 这 刀 还 开 的 真 久",位,个,-0.8806939125061035,"个, 位, 次","-0.8807, -0.8929, -3.0821"
724,4747 啊 同 4 <CL> 数 甘 有 缘噶 48484848,双,个,-1.9228464365005493,"个, 楼, 下","-1.9228, -2.0904, -2.1559"
725,"只 味好 正 , <CL> 香水樽 的 design 更正 , 深 得 我心",个,味,-0.6044799089431763,"味, 口, 道","-0.6045, -2.2702, -2.3349"
726,"6 点 了 , 一 <CL> 晚上 失眠 。",个,个,-2.0644936561584473,"个, 对, 只","-2.0645, -3.4691, -3.5013"
727,好 厚 一 <CL> 锅盖 。,顶,本,-1.9192090034484863,"本, 个, 行","-1.9192, -2.3811, -2.8135"
728,发表 了 博文 有关 老师 的 几 <CL> 笑话 老师 的 点评 太 精辟 了 !,则,个,-0.5327387452125549,"个, 点, 件","-0.5327, -1.8459, -3.2239"
729,"晚上 才 睡 两 <CL> 小时 , 回家 不 瘦 都 难 。",个,次,-1.0963373184204102,"次, 个, 点","-1.0963, -1.3825, -3.1815"
730,"或许 都 是 一 不 小心 , 就 像 我 一 不 小心 的 病 了 , 足足 做 了 一 <CL> 月 的 病人 。",个,个,-0.9445119500160217,"个, 次, 辈","-0.9445, -1.7534, -3.0141"
731,不过 增加 <CL> 垃圾 分 。,个,个,-2.0996856689453125,"个, 本, 道","-2.0997, -3.0588, -3.0764"
732,今天 生日 居然 有 <CL> 自 说 是 高中生 的 女女 要 和 我 裸聊 !,个,只,-2.1812665462493896,"只, 名, 位","-2.1813, -2.2500, -2.9664"
733,很 高兴 能 当 一 <CL> 宅女 啊哈,个,个,-0.7651269435882568,"个, 名, 位","-0.7651, -0.8956, -2.4777"
734,"跪求 这 <CL> 的 nichkhun 真 人 无 水 印版 啊 , 拜托 拜托 。",张,本,-1.9587509632110596,"本, 等, 面","-1.9588, -2.3473, -2.5364"
735,"但 永远 要 记着 有 <CL> 前提 语言 是 用来 加强 沟通 的 , 而 不 是 用来 制造 交流 双方 之间 的 障碍 的 。",个,个,-1.2888405323028564,"个, 些, 所","-1.2888, -1.4760, -2.4597"
736,"十几 年 来 老爸 的 第一 <CL> 下厨 , 嗯 , 值得 纪念 。",次,次,-0.898432731628418,"次, 个, 任","-0.8984, -1.5139, -2.8956"
737,不 许走 给 我 跳 <CL> 舞 。,个,只,-1.0820446014404297,"只, 路, 家","-1.0820, -2.6130, -2.9823"
738,"发表 了 博文 加勒比海 盗 , 看完 加勒比海 盗 4 , 总 有 一 <CL> 意犹未尽 的 感觉 。",种,个,-0.7297173142433167,"个, 种, 些","-0.7297, -1.7825, -3.0745"
739,办公桌 上 又 多 了 一 <CL> 如意 寓意 着 我 新 的 一 年 称心如意,盆,个,-2.096876859664917,"个, 面, 台","-2.0969, -2.6492, -2.9540"
740,"据 英国 每 日 邮报 报道 一 <CL> 研究 发现 , 人们 在 睡前 玩 手机 , 频繁 发送 电子 邮件 , 会 影响 睡眠 质量 。",项,名,-1.0626050233840942,"名, 家, 位","-1.0626, -1.9022, -2.1709"
741,哦 看到 一 <CL> 萨摩耶 姚明级 的 。,匹,家,-2.427407741546631,"家, 等, 本","-2.4274, -2.4866, -2.6470"
742,一 <CL> 人 平平安安 一起 过 年 才 是 最 快乐 最 幸福 的 !,家,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
743,晚安 啦 各位 希望 大家 发 <CL> 好 梦 啦,个,个,-1.357802391052246,"个, 帖, 起","-1.3578, -1.9041, -2.5576"
744,"我 的 小 黄 它 终于 拿到 了 , 还 有 车 内 清新 <CL> 羊 同学 穿 拖鞋 出来 给 我 送 真的 雷住 我 了",剂,滴,-1.2245513200759888,"滴, 等, 款","-1.2246, -2.7808, -2.9984"
745,"多少 年 下来 又 有 几 <CL> 人 没有 变化 , 当时 的 初衷 又 守住 了 多少 ?",个,个,-0.5445517301559448,"个, 次, 回","-0.5446, -2.1999, -2.2671"
746,"神探夏 洛克 , 才 看 了 30 分钟 , 就 觉得 很 好看 , 可惜 第一 季 才 三 <CL> , 今天 可以 追 完 了 !",集,集,-0.38185518980026245,"集, 季, 个","-0.3819, -2.4532, -2.7990"
747,今天 输 了 2000 <CL> 钱,块,个,-1.8783345222473145,"个, 本, 家","-1.8783, -2.0692, -2.9931"
748,"温家宝 历史 是 人民 书写 的 没有 一 <CL> 政府 拥有 特权 温家宝 我 之所以 一再 强调 改革 , 不仅 要 进行 经济 体制 改革 , 还 要 进行 政治 体制 改革 , 最 重要 的 就 是 政府 要 密切 联系 群众 , 倾听 群众 的 意见 和 呼声 。",个,个,-0.3466067314147949,"个, 点, 件","-0.3466, -3.0199, -3.1613"
